"","average","sd","ratio","ava","avb","cumsum","contrib","Domain","Phylum","Class","Order","Family","Genus","Species"
"d753773ed9e72be8414022664fc2d4a9",0.000696742173581064,0.000407936714704397,1.70796633023322,24.6,7.5,0.797828488431561,0.00224004255057997,"D_0__Bacteria","D_1__Firmicutes","D_2__Clostridia","D_3__Clostridiales","unclassified","unclassified","unclassified"
"38b3798e4c59a8c5d2a85e5db2e53a40",0.000687197760244337,0.000508134559455387,1.35239327350784,7.8,25.5,0.800037845467749,0.00220935703618841,"D_0__Bacteria","D_1__Firmicutes","D_2__Clostridia","D_3__Clostridiales","D_4__Lachnospiraceae","D_5__[Ruminococcus] torques group","unclassified"
"e060a0b52fe901063354662fbf587ddf",0.000672881140239247,0.000525541138205986,1.28035864620651,134.2,122.75,0.802201174232351,0.00216332876460124,"D_0__Bacteria","D_1__Bacteroidetes","D_2__Bacteroidia","D_3__Bacteroidales","D_4__Bacteroidales S24-7 group","unclassified","unclassified"
"c4170fd31c9aceb042c699e6c8b0f486",0.000652201578009672,0.000632220620888477,1.03160440590045,19,10,0.80429801771577,0.00209684348341965,"D_0__Bacteria","D_1__Firmicutes","D_2__Clostridia","D_3__Clostridiales","D_4__Clostridiales vadinBB60 group","unclassified","unclassified"
"cb7923781f6255467b38e887a0a685c8",0.000647429371341308,0.000518191335800852,1.2494021544006,15.4,19.75,0.806379518441994,0.00208150072622382,"D_0__Bacteria","D_1__Firmicutes","D_2__Clostridia","D_3__Clostridiales","D_4__Lachnospiraceae","D_5__Acetatifactor","D_6__uncultured bacterium"
"f3e9d78daeea42d345080748e31ae3dd",0.000644247900229066,0.000560904227191327,1.14858806369685,11.4,20.25,0.808450790663421,0.00207127222142667,"D_0__Bacteria","D_1__Firmicutes","D_2__Clostridia","D_3__Clostridiales","D_4__Ruminococcaceae","D_5__Ruminiclostridium 9","D_6__uncultured bacterium"
"0366882112d33d57989ba53ed114296e",0.000644247900229066,0.000670844263223146,0.960353893664835,12.8,16.75,0.810522062884848,0.00207127222142667,"D_0__Bacteria","D_1__Firmicutes","D_2__Clostridia","D_3__Clostridiales","D_4__Lachnospiraceae","D_5__Lachnospiraceae NK4A136 group","unclassified"
"bf2978bc52b8731cc024bb07eeecf6ed",0.000642657164672945,0.000403432616038365,1.59297275213819,19.6,16,0.812588220853876,0.00206615796902809,"D_0__Bacteria","D_1__Tenericutes","D_2__Mollicutes","D_3__Mollicutes RF9","D_4__uncultured bacterium","D_5__","D_6__"
"938fbbe51af86d1d7ebd6817a0f0bd24",0.00063629422244846,0.000455926479675708,1.39560707880149,38,22.5,0.814633921813309,0.00204570095943368,"D_0__Bacteria","D_1__Bacteroidetes","D_2__Bacteroidia","D_3__Bacteroidales","D_4__Bacteroidaceae","D_5__Bacteroides","unclassified"
"b9601452981d5393bd6c0ed100a35ff0",0.000633112751336218,0.000496843744631808,1.27426934157215,21.2,12.5,0.816669394267946,0.00203547245463664,"D_0__Bacteria","D_1__Bacteroidetes","D_2__Bacteroidia","D_3__Bacteroidales","D_4__Bacteroidales S24-7 group","unclassified","unclassified"
"020f48a69f9bf40e54fbac885f94695a",0.000628340544667854,0.000726358491781043,0.865055687759846,0,19.75,0.818689523965387,0.00202012969744081,"D_0__Bacteria","D_1__Firmicutes","D_2__Clostridia","D_3__Clostridiales","D_4__Lachnospiraceae","D_5__Lachnospiraceae NK4A136 group","D_6__uncultured bacterium"
"b2ce7f937c4d1e391758282974fcf514",0.000607660982438279,0.000503976398156909,1.20573301579311,20.8,10,0.820643168381646,0.00195364441625923,"D_0__Bacteria","D_1__Bacteroidetes","D_2__Bacteroidia","D_3__Bacteroidales","D_4__Rikenellaceae","D_5__Alistipes","D_6__uncultured bacterium"
"cd45c610941bdaf922fa00e293bd65ae",0.000606070246882158,0.000516667588570496,1.17303709442858,51.4,62.75,0.822591698545507,0.00194853016386065,"D_0__Bacteria","D_1__Firmicutes","D_2__Clostridia","D_3__Clostridiales","D_4__Ruminococcaceae","D_5__Ruminococcaceae UCG-010","unclassified"
"d5f4e724b7fd8b007ef230dbd43c7a3c",0.000604479511326037,0.00107418828048703,0.562731433871138,0,19,0.824535114456969,0.00194341591146208,"D_0__Bacteria","D_1__Firmicutes","D_2__Clostridia","D_3__Clostridiales","D_4__Ruminococcaceae","D_5__Ruminococcaceae UCG-014","unclassified"
"a40989ab021cea8e78077a6ad97eb5ff",0.000586981420208705,0.000514497770393923,1.14088233999398,12.4,15.25,0.826422273592046,0.00188715913507764,"D_0__Bacteria","D_1__Tenericutes","D_2__Mollicutes","D_3__Mollicutes RF9","unclassified","unclassified","unclassified"
"12486ca5ac03418df001833b26f612bb",0.000579027742428099,0.000598999461522625,0.966658201922655,8.4,14,0.828283861465131,0.00186158787308466,"D_0__Bacteria","D_1__Firmicutes","D_2__Clostridia","D_3__Clostridiales","D_4__Ruminococcaceae","D_5__Ruminococcaceae UCG-014","D_6__uncultured rumen bacterium"
"71c955186c87a745ce9a09e3d2522642",0.000572664800203614,0.000433649186896589,1.32057159913498,35.2,27,0.830124992328621,0.00184113086349036,"D_0__Bacteria","D_1__Firmicutes","D_2__Clostridia","D_3__Clostridiales","D_4__Ruminococcaceae","D_5__Ruminococcaceae UCG-010","unclassified"
"dc4631986a52f797747121880f1a399c",0.000571074064647493,0.00046592104338475,1.22568849970554,34.2,33.25,0.831961008939713,0.00183601661109178,"D_0__Bacteria","D_1__Firmicutes","D_2__Clostridia","D_3__Clostridiales","D_4__Ruminococcaceae","D_5__Ruminococcaceae UCG-014","unclassified"
"a1e377409ee21c74b6a959f5e1f06cb5",0.000564711122423008,0.000949229304506024,0.594915390561907,1,17.25,0.833776568541211,0.00181555960149749,"D_0__Bacteria","D_1__Firmicutes","D_2__Clostridia","D_3__Clostridiales","D_4__Ruminococcaceae","D_5__[Eubacterium] coprostanoligenes group","D_6__uncultured bacterium"
"e86e28eb7d45bfcbc39408a58f95eca3",0.000545622295749555,0.000773277997521335,0.705596561001984,3.8,15.25,0.835530757113925,0.00175418857271448,"D_0__Bacteria","D_1__Firmicutes","D_2__Clostridia","D_3__Clostridiales","D_4__Ruminococcaceae","D_5__Ruminococcaceae UCG-014","unclassified"
"d61fb25d70c3528f1f632979ee9581b2",0.000540850089081191,0.000578771916981151,0.934478804538827,9,12.5,0.837269602929444,0.00173884581551864,"D_0__Bacteria","D_1__Firmicutes","D_2__Clostridia","D_3__Clostridiales","D_4__Lachnospiraceae","unclassified","unclassified"
"ecb3759e804e8c86d9fb0de817207fe9",0.000536077882412828,0.000330350119277228,1.62275673938218,38.8,38.25,0.838993105987767,0.00172350305832292,"D_0__Bacteria","D_1__Firmicutes","D_2__Clostridia","D_3__Clostridiales","D_4__Ruminococcaceae","unclassified","unclassified"
"19bf483357dc32a16002bf4e21221b48",0.000531305675744464,0.000648821439749832,0.818878112211152,14.8,6,0.840701266288894,0.00170816030112719,"D_0__Bacteria","D_1__Bacteroidetes","D_2__Bacteroidia","D_3__Bacteroidales","D_4__Bacteroidales S24-7 group","D_5__uncultured bacterium","D_6__"
"c85572e47d63986b0940e82d7c6688cd",0.000528124204632222,0.000366600113327773,1.44060022196456,14,18.5,0.842399198085224,0.00169793179633004,"D_0__Bacteria","D_1__Firmicutes","D_2__Clostridia","D_3__Clostridiales","D_4__Lachnospiraceae","D_5__Lachnospiraceae NK4A136 group","unclassified"
"958d78a02bef69a795806f97adb117ea",0.000504263171290405,0.000527564578473681,0.955832123432754,9.2,11.25,0.844020416095575,0.0016212180103512,"D_0__Bacteria","D_1__Firmicutes","D_2__Clostridia","D_3__Clostridiales","D_4__Ruminococcaceae","D_5__Ruminiclostridium 9","D_6__uncultured bacterium"
"eb1d7f519ae360e6e68a2f1520785e5e",0.000504263171290405,0.000686728984544629,0.73429720113646,11.2,7.75,0.845641634105926,0.00162121801035131,"D_0__Bacteria","D_1__Bacteroidetes","D_2__Bacteroidia","D_3__Bacteroidales","D_4__Rikenellaceae","D_5__Alistipes","unclassified"
"96f87c6feb4cd932e655741088271151",0.000502672435734284,0.00035421347617127,1.41912284413265,26.8,27.5,0.847257737863879,0.00161610375795262,"D_0__Bacteria","D_1__Bacteroidetes","D_2__Bacteroidia","D_3__Bacteroidales","D_4__Porphyromonadaceae","D_5__Butyricimonas","D_6__uncultured bacterium"
"04611dabe3583caf155167674ef7e0e4",0.000489946551285314,0.000252921951060725,1.93714523089252,16.4,1,0.848832927602643,0.00157518973876403,"D_0__Bacteria","D_1__Firmicutes","D_2__Clostridia","D_3__Clostridiales","D_4__Clostridiales vadinBB60 group","unclassified","unclassified"
"72a2c55e06d6263c20e9ede6e1e4ccb2",0.000486765080173072,0.000538738117817863,0.903528196862502,8.6,12.5,0.85039788883661,0.00156496123396677,"D_0__Bacteria","D_1__Firmicutes","D_2__Clostridia","D_3__Clostridiales","D_4__Lachnospiraceae","unclassified","unclassified"
"1d02d81c8d36236338528644d6189c96",0.000485174344616951,0.000862177435654062,0.562731433871138,0,15.25,0.851957735818178,0.0015598469815683,"D_0__Bacteria","D_1__Firmicutes","D_2__Clostridia","D_3__Clostridiales","D_4__Lachnospiraceae","D_5__Coprococcus 2","D_6__uncultured bacterium"
"1258fa52b5a9c68bf0edc7962370fffa",0.000474039195724103,0.000385788111493006,1.22875532345868,14.2,14.5,0.853481783032956,0.00152404721477817,"D_0__Bacteria","D_1__Bacteroidetes","D_2__Bacteroidia","D_3__Bacteroidales","D_4__Bacteroidales S24-7 group","D_5__uncultured bacterium","D_6__"
"7ee3e4343242684ba3ce459672348ff7",0.000469266989055739,0.000384955236871402,1.21901702875782,6.8,14.75,0.854990487490539,0.00150870445758233,"D_0__Bacteria","D_1__Bacteroidetes","D_2__Bacteroidia","D_3__Bacteroidales","D_4__Bacteroidaceae","D_5__Bacteroides","unclassified"
"16db4eeb86e3c018675a79e3a5f3750a",0.000464494782387376,9.48281777005084e-05,4.8982780609195,13.2,8,0.856483849190925,0.00149336170038661,"D_0__Bacteria","D_1__Firmicutes","D_2__Clostridia","D_3__Clostridiales","D_4__Ruminococcaceae","D_5__Ruminiclostridium","D_6__uncultured bacterium"
"958d54f6c2724fdc04ad01d39d59aaca",0.000458131840162891,0.000940066700816125,0.487339717240448,14.4,0,0.857956753881718,0.00147290469079231,"D_0__Bacteria","D_1__Bacteroidetes","D_2__Bacteroidia","D_3__Bacteroidales","D_4__Prevotellaceae","D_5__Prevotella","unclassified"
"91cb7e798d3a846e0307d5261def5a41",0.000446996691270043,0.000603683619590056,0.740448600499688,8.8,8.75,0.85939385880572,0.00143710492400229,"D_0__Bacteria","D_1__Firmicutes","D_2__Clostridia","D_3__Clostridiales","D_4__Ruminococcaceae","D_5__Ruminococcaceae UCG-014","unclassified"
"d1276b57b5c5112b25ebace385611d4c",0.000445405955713922,0.000395484265267298,1.12622927087348,14,0,0.860825849477323,0.0014319906716036,"D_0__Bacteria","D_1__Firmicutes","D_2__Clostridia","D_3__Clostridiales","D_4__Ruminococcaceae","D_5__Ruminiclostridium 9","D_6__uncultured bacterium"
"14d718bd07e09f8cb0594c9247e7bd0a",0.000445405955713922,0.000412365786358352,1.08012344973464,14,0,0.862257840148927,0.0014319906716036,"D_0__Bacteria","D_1__Bacteroidetes","D_2__Bacteroidia","D_3__Bacteroidales","D_4__Porphyromonadaceae","D_5__Butyricimonas","D_6__uncultured bacterium"
"a22c8ef72659b99e76dd5d4ec6b37843",0.000445405955713922,0.000913953736904566,0.487339717240448,14,0,0.863689830820531,0.0014319906716036,"D_0__Bacteria","D_1__Actinobacteria","D_2__Coriobacteriia","D_3__Coriobacteriales","D_4__Coriobacteriaceae","D_5__Atopobium","unclassified"
"273fa0191072af3d33e32271b35c8f18",0.000440633749045559,0.000387905392671868,1.13593097020514,26.8,14.75,0.865106478734939,0.00141664791440788,"D_0__Bacteria","D_1__Firmicutes","D_2__Clostridia","D_3__Clostridiales","D_4__Ruminococcaceae","unclassified","unclassified"
"3ccdc88a8737c3ac98bd0a40b1b93bf8",0.000439043013489438,0.000611846303781648,0.717570753922737,10.2,6,0.866518012396948,0.0014115336620093,"D_0__Bacteria","D_1__Bacteroidetes","D_2__Bacteroidia","D_3__Bacteroidales","D_4__Rikenellaceae","D_5__Alistipes","D_6__uncultured bacterium"
"2a40101ef3a11827f776972251c16e61",0.000429498600152711,0.000763239041398678,0.562731433871138,0,13.5,0.867898860544566,0.00138084814761774,"D_0__Bacteria","D_1__Bacteroidetes","D_2__Bacteroidia","D_3__Bacteroidales","D_4__Bacteroidales S24-7 group","unclassified","unclassified"
"e1f3dca7a444e322745b21064cf6fbd2",0.000426317129040468,0.000394189007644359,1.08150435647129,13.4,0,0.869269480187386,0.0013706196428207,"D_0__Bacteria","D_1__Bacteroidetes","D_2__Bacteroidia","D_3__Bacteroidales","D_4__Bacteroidales S24-7 group","D_5__uncultured bacterium","D_6__"
"86a259c34f0bdab78da5426c3dbaabd4",0.000426317129040468,0.000428881087278819,0.9940217502837,13.4,0,0.870640099830207,0.00137061964282059,"D_0__Bacteria","D_1__Firmicutes","D_2__Clostridia","D_3__Clostridiales","D_4__Lachnospiraceae","D_5__Lachnospiraceae NK4A136 group","unclassified"
"ce54b572b93affd7afe291853b517e21",0.000416772715703741,0.000491778506823522,0.847480542400571,11,5.5,0.871980033958636,0.00133993412842903,"D_0__Bacteria","D_1__Bacteroidetes","D_2__Bacteroidia","D_3__Bacteroidales","D_4__Rikenellaceae","D_5__Rikenellaceae RC9 gut group","D_6__uncultured Bacteroidales bacterium"
"a1b35c1fdebaf7c894b6cfa2a9754e23",0.000408819037923136,0.000299388540545658,1.36551331316166,5,14.25,0.873294396825072,0.00131436286643627,"D_0__Bacteria","D_1__Firmicutes","D_2__Clostridia","D_3__Clostridiales","D_4__Ruminococcaceae","D_5__Ruminiclostridium","D_6__uncultured bacterium"
"5f6bdc3dace0a57c79c3b16b0ec58117",0.000405637566810893,0.000330446861389055,1.22754250140482,4.4,12.75,0.874598531186711,0.00130413436163901,"D_0__Bacteria","D_1__Firmicutes","D_2__Clostridia","D_3__Clostridiales","D_4__Ruminococcaceae","unclassified","unclassified"
"ae36590184a4ae6733995873d767c2e0",0.000397683889030288,0.000410618054416126,0.968500738711477,0,12.5,0.875877094286357,0.00127856309964602,"D_0__Bacteria","D_1__Firmicutes","D_2__Clostridia","D_3__Clostridiales","D_4__Ruminococcaceae","D_5__Ruminococcaceae UCG-010","unclassified"
"1d1ef4cfd93e4312369311b3053b9acd",0.000396093153474166,0.000370369814403268,1.06945311974828,4.6,14.75,0.877150543133605,0.00127344884724756,"D_0__Bacteria","D_1__Firmicutes","D_2__Clostridia","D_3__Clostridiales","D_4__Ruminococcaceae","D_5__Ruminococcaceae UCG-010","unclassified"
"2e86538e1a3f09bc49d6ca466d8b2908",0.000391320946805803,0.000298823055316315,1.30954067915401,24.6,13.5,0.878408649223656,0.00125810609005172,"D_0__Bacteria","D_1__Bacteroidetes","D_2__Bacteroidia","D_3__Bacteroidales","D_4__Bacteroidales S24-7 group","unclassified","unclassified"
"4d43f99b29233a352c079af2f9e5af77",0.000391320946805803,0.000278332072783445,1.40594988889501,14.8,5,0.879666755313708,0.00125810609005172,"D_0__Bacteria","D_1__Firmicutes","D_2__Clostridia","D_3__Clostridiales","D_4__Lachnospiraceae","unclassified","unclassified"
"2255c4f0f1d9b88ecdf914665b573ce4",0.000375413591244591,0.000508365153338995,0.738472314199422,8.2,6,0.880873718879774,0.00120696356606598,"D_0__Bacteria","D_1__Bacteroidetes","D_2__Bacteroidia","D_3__Bacteroidales","D_4__Rikenellaceae","D_5__Alistipes","D_6__uncultured bacterium"
"11bcfcac60a16db10b1fad66a114dc56",0.00037382285568847,0.000664300647143294,0.562731433871138,0,11.75,0.882075568193441,0.00120184931366729,"D_0__Bacteria","D_1__Firmicutes","D_2__Erysipelotrichia","D_3__Erysipelotrichales","D_4__Erysipelotrichaceae","D_5__Allobaculum","D_6__uncultured bacterium"
"168e15c6144f4df6ed31083c220905b0",0.000369050649020107,0.000363828656656302,1.01435288910939,11.6,0,0.883262074749913,0.00118650655647157,"D_0__Bacteria","D_1__Firmicutes","D_2__Clostridia","D_3__Clostridiales","D_4__Ruminococcaceae","D_5__Ruminococcaceae UCG-014","unclassified"
"8b32d64d0f43aaf8b69c998f8e1b6b2e",0.000367459913463986,0.000270444743334659,1.35872455472088,12.4,4.25,0.884443467053986,0.00118139230407299,"D_0__Bacteria","D_1__Firmicutes","D_2__Clostridia","D_3__Clostridiales","D_4__Lachnospiraceae","unclassified","unclassified"
"8fd618f97a48e4eb208b0445dbb10d8c",0.000365869177907865,0.000360312184183344,1.01542271943181,11.2,22.5,0.88561974510566,0.00117627805167442,"D_0__Bacteria","D_1__Cyanobacteria","D_2__Melainabacteria","D_3__Gastranaerophilales","unclassified","unclassified","unclassified"
"13de8dafc48297e7806f61f488b9e2e3",0.000365869177907865,0.000392713171599722,0.931644783946237,0,11.5,0.886796023157335,0.00117627805167442,"D_0__Bacteria","D_1__Firmicutes","D_2__Clostridia","D_3__Clostridiales","D_4__Ruminococcaceae","D_5__Ruminococcaceae NK4A214 group","unclassified"
"6cd82344b0ea970d174031a3860f1bb7",0.000362687706795622,0.000270232906045436,1.34213006144648,19.2,11.5,0.887962072704212,0.00116604954687727,"D_0__Bacteria","D_1__Firmicutes","unclassified","unclassified","unclassified","unclassified","unclassified"
"e1e7923a771f9cf521df10f522ec89cf",0.000362687706795622,0.000179199917564094,2.02392786629436,15.8,4.5,0.889128122251089,0.00116604954687727,"D_0__Bacteria","D_1__Firmicutes","D_2__Clostridia","D_3__Clostridiales","D_4__Ruminococcaceae","D_5__Ruminococcaceae UCG-010","D_6__uncultured rumen bacterium"
"2dfc021ab6895ae3b4c956d50052f17e",0.000362687706795622,0.0004614316629859,0.786005243872276,11.4,0,0.890294171797967,0.00116604954687716,"D_0__Bacteria","D_1__Firmicutes","D_2__Clostridia","D_3__Clostridiales","D_4__Ruminococcaceae","D_5__Oscillibacter","D_6__uncultured bacterium"
"98b87984aea6233c3efc624dcacaab90",0.00035950623568338,0.000395632409418445,0.908687526918818,9,6,0.891449992840047,0.00115582104208012,"D_0__Bacteria","D_1__Firmicutes","D_2__Clostridia","D_3__Clostridiales","D_4__Ruminococcaceae","D_5__Ruminiclostridium 1","D_6__uncultured bacterium"
"e5f1b75b021b139422f88b8a321c63d3",0.000357915500127259,0.000271506355829716,1.31825827440937,13,5.25,0.892600699629728,0.00115070678968143,"D_0__Bacteria","D_1__Bacteroidetes","D_2__Bacteroidia","D_3__Bacteroidales","D_4__Bacteroidales S24-7 group","unclassified","unclassified"
"9d5a7a5cf87dec52b55a00426e639f7d",0.000356324764571138,0.000479903422736509,0.742492650999028,7.6,6,0.893746292167011,0.00114559253728297,"D_0__Bacteria","D_1__Firmicutes","D_2__Clostridia","D_3__Clostridiales","D_4__Ruminococcaceae","D_5__Ruminococcaceae UCG-014","unclassified"
"a8e53bd66879cd51ecb4e7daf552accb",0.000356324764571138,0.000731162989523653,0.487339717240448,11.2,0,0.894891884704294,0.00114559253728286,"D_0__Bacteria","D_1__Actinobacteria","D_2__Actinobacteria","D_3__Bifidobacteriales","D_4__Bifidobacteriaceae","D_5__Gardnerella","D_6__uncultured bacterium"
"0cc0183c6032ee75f65894789ff1c254",0.000354734029015017,0.000287960369136551,1.23188489471203,9,8.25,0.896032362989178,0.00114047828488428,"D_0__Bacteria","D_1__Firmicutes","D_2__Clostridia","D_3__Clostridiales","D_4__Ruminococcaceae","D_5__Anaerotruncus","D_6__uncultured bacterium"
"ee766857ab5fc018ac26632146bc90e1",0.000343598880122168,0.000249571843529835,1.37675338396534,20.8,27.5,0.897137041507272,0.00110467851809426,"D_0__Bacteria","D_1__Firmicutes","D_2__Clostridia","D_3__Clostridiales","D_4__Ruminococcaceae","unclassified","unclassified"
"9a9b3e55a01301447e700aa691484259",0.000343598880122168,0.00032569315072715,1.05497729797216,11.4,3.5,0.898241720025367,0.00110467851809426,"D_0__Bacteria","D_1__Firmicutes","D_2__Clostridia","D_3__Clostridiales","D_4__Lachnospiraceae","unclassified","unclassified"
"fec2da4ccc40b9ad85a020553063366b",0.000342008144566047,0.000193073485696551,1.77138846036878,20.4,10.25,0.899341284291062,0.00109956426569557,"D_0__Bacteria","D_1__Proteobacteria","D_2__Betaproteobacteria","D_3__Burkholderiales","D_4__Oxalobacteraceae","unclassified","unclassified"
"f417c17862db401c41c77faea54cc3c3",0.000337235937897684,0.000438705565360803,0.768706769471529,10.6,0,0.900425505799562,0.00108422150849996,"D_0__Bacteria","D_1__Bacteroidetes","D_2__Bacteroidia","D_3__Bacteroidales","D_4__Rikenellaceae","D_5__Rikenellaceae RC9 gut group","D_6__uncultured Bacteroidales bacterium"
"e8d9cf1269b3bc64d0ea83e604600031",0.000335645202341563,0.000463053774444337,0.72485145541538,6.2,7.25,0.901504613055664,0.00107910725610127,"D_0__Bacteria","D_1__Firmicutes","D_2__Clostridia","D_3__Clostridiales","D_4__Ruminococcaceae","D_5__Ruminiclostridium 9","D_6__uncultured bacterium"
"a6bfdb3176b2fc52c2e55ef46213f792",0.000330872995673199,0.000494856168300429,0.668624575923897,10.4,0,0.902568377554569,0.00106376449890555,"D_0__Bacteria","D_1__Bacteroidetes","D_2__Bacteroidia","D_3__Bacteroidales","D_4__Rikenellaceae","D_5__Rikenellaceae RC9 gut group","D_6__uncultured Bacteroidales bacterium"
"c6f970de54db6127a5f79646e70a12d0",0.000327691524560957,0.000206466909571402,1.58713822588424,13.4,11.5,0.903621913548677,0.0010535359941084,"D_0__Bacteria","D_1__Firmicutes","D_2__Clostridia","D_3__Clostridiales","D_4__Ruminococcaceae","D_5__Ruminococcaceae UCG-010","D_6__uncultured bacterium"
"d76645c1d5805996186e32bfb0ec044a",0.000326100789004836,0.000579496309210107,0.562731433871138,0,10.25,0.904670335290387,0.00104842174170972,"D_0__Bacteria","D_1__Firmicutes","D_2__Clostridia","D_3__Clostridiales","D_4__Lachnospiraceae","D_5__Lachnospiraceae NK4A136 group","unclassified"
"c3e560279aee473e18121a7694000cd6",0.000326100789004836,0.000354855838096326,0.918966955015448,0,10.25,0.905718757032097,0.00104842174170983,"D_0__Bacteria","D_1__Cyanobacteria","D_2__Melainabacteria","D_3__Gastranaerophilales","unclassified","unclassified","unclassified"
"071adc1f6119b36a43480ff85d58b23a",0.000324510053448715,0.000203739696864648,1.59276792123775,10.2,0,0.906762064521408,0.00104330748931125,"D_0__Bacteria","D_1__Bacteroidetes","D_2__Bacteroidia","D_3__Bacteroidales","D_4__Rikenellaceae","D_5__Alistipes","unclassified"
"0ce690e2078bb36b10d3ba1dbf433a13",0.000316556375668109,0.000235486556170854,1.34426517086791,7.8,10.75,0.907779800748727,0.00101773622731827,"D_0__Bacteria","D_1__Bacteroidetes","D_2__Bacteroidia","D_3__Bacteroidales","D_4__Bacteroidales S24-7 group","D_5__uncultured bacterium","D_6__"
"69a11f927915e2a3ba1f7b9c84486527",0.000314965640111988,0.000219668276141545,1.43382397150983,9,13,0.908792422723646,0.00101262197491969,"D_0__Bacteria","D_1__Proteobacteria","D_2__Betaproteobacteria","D_3__Burkholderiales","D_4__Alcaligenaceae","D_5__Parasutterella","D_6__uncultured organism"
"ed78bbc1db0ff176088ec1eeb30cde95",0.000313374904555867,0.000202079113359538,1.55075356055384,9.8,9.75,0.909799930446167,0.00100750772252112,"D_0__Bacteria","D_1__Bacteroidetes","D_2__Bacteroidia","D_3__Bacteroidales","D_4__Bacteroidales S24-7 group","unclassified","unclassified"
"7a6a394fe7285b50ee54b56f316a3944",0.000311784168999745,0.000244177157902399,1.27687688593857,18.4,12,0.91080232391629,0.00100239347012254,"D_0__Bacteria","D_1__Bacteroidetes","D_2__Bacteroidia","D_3__Bacteroidales","D_4__Rikenellaceae","D_5__Alistipes","unclassified"
"bf34422106e5974ddf75216e2c05273c",0.000311784168999745,0.000435928148957387,0.715219170281713,5.6,7,0.911804717386412,0.00100239347012254,"D_0__Bacteria","D_1__Firmicutes","D_2__Clostridia","D_3__Clostridiales","D_4__Ruminococcaceae","D_5__Ruminiclostridium","D_6__uncultured bacterium"
"6e17523564240bd9e276020ca87469f6",0.000311784168999745,0.000421261274775075,0.740120651171217,9.8,0,0.912807110856535,0.00100239347012254,"D_0__Bacteria","D_1__Firmicutes","D_2__Clostridia","D_3__Clostridiales","D_4__Ruminococcaceae","D_5__Ruminococcaceae UCG-014","unclassified"
"7f416f8355eefbb8f3f6e6b3b2b1c42b",0.000310193433443624,0.000291563805669125,1.06389554331597,1.6,9.75,0.913804390074259,0.000997279217723968,"D_0__Bacteria","D_1__Firmicutes","D_2__Clostridia","D_3__Clostridiales","D_4__Lachnospiraceae","unclassified","unclassified"
"8795c5a86013864dc11f24b89e8cdd8c",0.000310193433443624,0.000514228489286225,0.603221019267502,0,9.75,0.914801669291983,0.000997279217723968,"D_0__Bacteria","D_1__Bacteroidetes","D_2__Bacteroidia","D_3__Bacteroidales","D_4__Rikenellaceae","D_5__Alistipes","unclassified"
"ef105df107866e8c11924c74464280f6",0.000302239755663019,0.000537094140243514,0.562731433871138,0,9.5,0.915773377247714,0.000971707955730983,"D_0__Bacteria","D_1__Firmicutes","D_2__Clostridia","D_3__Clostridiales","D_4__Lachnospiraceae","D_5__Lachnospiraceae NK4A136 group","unclassified"
"4cca3c3fed7ee628fc7001d54a1c7209",0.000302239755663019,0.000537094140243514,0.562731433871138,0,9.5,0.916745085203445,0.000971707955731094,"D_0__Bacteria","D_1__Firmicutes","D_2__Clostridia","D_3__Clostridiales","D_4__Ruminococcaceae","D_5__Ruminococcaceae UCG-014","unclassified"
"55477649bb2912601a05f52c587f83a0",0.000299058284550776,0.000613654651921637,0.487339717240448,9.4,0,0.917706564654379,0.000961479450933833,"D_0__Bacteria","D_1__Firmicutes","D_2__Clostridia","D_3__Clostridiales","D_4__Lachnospiraceae","unclassified","unclassified"
"bb518fecd8ffb68f2c76deb00d50f592",0.000297467548994655,0.000308502559380892,0.964230408952256,8.6,3.75,0.918662929852914,0.000956365198535258,"D_0__Bacteria","D_1__Tenericutes","D_2__Mollicutes","D_3__Mollicutes RF9","D_4__uncultured bacterium","D_5__","D_6__"
"28d8bdb8813786049bf6c4a4f69736ca",0.000294286077882413,0.000237154696025861,1.24090343903762,7.8,7.25,0.919609066546652,0.000946136693738109,"D_0__Bacteria","unclassified","unclassified","unclassified","unclassified","unclassified","unclassified"
"da27677418ede8c2b31f3e2a536d4976",0.000292695342326292,0.000322074591152393,0.908781227600161,9.2,0,0.920550088987992,0.000941022441339534,"D_0__Bacteria","D_1__Firmicutes","D_2__Clostridia","D_3__Clostridiales","D_4__Ruminococcaceae","D_5__Ruminococcaceae UCG-014","unclassified"
"5bb8dd4065f56db5f0449488ab5bfe58",0.000286332400101807,0.000508826027599119,0.562731433871138,0,9,0.921470654419737,0.000920565431745235,"D_0__Bacteria","D_1__Firmicutes","D_2__Clostridia","D_3__Clostridiales","D_4__Lachnospiraceae","unclassified","unclassified"
"26cc40264f46164ffc4fa60e738a6b74",0.000286332400101807,0.000508826027599119,0.562731433871138,0,9,0.922391219851482,0.000920565431745124,"D_0__Bacteria","D_1__Firmicutes","D_2__Clostridia","D_3__Clostridiales","D_4__Ruminococcaceae","unclassified","unclassified"
"32ea463f2fae923a4ba89244a1282b79",0.000279969457877322,0.000313695395220915,0.892488261359903,5.8,6.5,0.923291328273633,0.000900108422150825,"D_0__Bacteria","D_1__Firmicutes","D_2__Clostridia","D_3__Clostridiales","D_4__Lachnospiraceae","D_5__Lachnoclostridium","unclassified"
